ID,PredictedProb
123528,0.329767
123531,0.710633
123535,0.792468
123541,0.90469
123543,0.721267
123545,0.723162
123546,0.535801
123547,0.710707
123548,0.595564
123550,0.803973
123552,0.831389
123557,0.831425
123558,0.765006
123559,0.690143
123560,0.948512
123563,0.769225
123569,0.663697
123570,0.814694
123573,0.959376
123574,0.978388
123576,0.38917
123578,0.938225
123579,0.958849
123580,0.986465
123585,0.982089
123587,0.780894
123590,0.915679
123592,0.895592
123594,0.802531
123596,0.74499
123601,0.976581
123603,0.728175
123604,0.158619
123607,0.817694
123608,0.70083
123610,0.772891
123612,0.810784
123618,0.957321
123619,0.894018
123621,0.728682
123623,0.650517
123624,0.727892
123625,0.900337
123626,0.592001
123628,0.803324
123629,0.820273
123630,0.724221
123632,0.671945
123633,0.459537
123637,0.633849
123638,0.920614
123642,0.616363
123643,0.898589
123647,0.783619
123648,0.604406
123650,0.770575
123652,0.867515
123656,0.661034
123659,0.967137
123664,0.572218
123665,0.883528
123666,0.634748
123668,0.968174
123670,0.803063
123671,0.913691
123672,0.60933
123674,0.728713
123678,0.96276
123680,0.812261
123681,0.961061
123682,0.633408
123683,0.572517
123684,0.953501
123685,0.955067
123686,0.991314
123688,0.639169
123689,0.647832
123690,0.757516
123691,0.693078
123692,0.565023
123694,0.74742
123699,0.641331
123701,0.939006
123702,0.931964
123704,0.937777
123706,0.765101
123707,0.625302
123708,0.838333
123710,0.532255
123712,0.897381
123714,0.937613
123716,0.930182
123717,0.93065
123721,0.881107
123725,0.825933
123730,0.917487
123734,0.840033
123735,0.153833
123739,0.818004
123740,0.788532
123741,0.552847
123743,0.95137
123744,0.445808
123745,0.975277
123746,0.636571
123747,0.800374
123750,0.793287
123753,0.46543
123757,0.45539
123759,0.580758
123760,0.951632
123763,0.629261
123764,0.741855
123768,0.876032
123770,0.593379
123775,0.84034
123777,0.935205
123779,0.681126
123780,0.743029
123783,0.930014
123787,0.76894
123790,0.920118
123791,0.842723
123792,0.954261
123794,0.596723
123795,0.967335
123796,0.798259
123797,0.779133
123801,0.736055
123803,0.705751
123805,0.694477
123807,0.566314
123810,0.798011
123813,0.953298
123814,0.962123
123818,0.78818
123819,0.879686
123820,0.624729
123822,0.977176
123825,0.657498
123826,0.740113
123827,0.798452
123828,0.653461
123829,0.759382
123830,0.897023
123832,0.875695
123833,0.284879
123834,0.562826
123835,0.862672
123837,0.890019
123839,0.810833
123840,0.758367
123843,0.63004
123848,0.892171
123850,0.975831
123855,0.680176
123857,0.637456
123860,0.760256
123862,0.980178
123864,0.918886
123865,0.645755
123866,0.606393
123868,0.710809
123870,0.892821
123871,0.657168
123872,0.670111
123877,0.0995915
123880,0.730863
123881,0.870904
123883,0.70161
123885,0.982122
123889,0.646941
123891,0.952829
123895,0.817226
123896,0.643361
123897,0.944602
123898,0.978084
123900,0.749859
123903,0.737308
123905,0.977193
123906,0.473417
123909,0.720652
123910,0.898516
123913,0.98365
123915,0.804268
123917,0.703692
123918,0.9689
123919,0.862383
123921,0.696881
123923,0.553593
123925,0.548225
123926,0.903559
123928,0.620491
123931,0.846052
123935,0.451077
123938,0.665469
123939,0.688529
123942,0.829199
123943,0.652107
123944,0.852015
123946,0.580415
123948,0.695633
123950,0.364474
123952,0.974136
123954,0.85158
123955,0.897958
123956,0.875965
123961,0.696031
123962,0.596939
123964,0.503505
123966,0.573304
123968,0.28532
123970,0.914388
123976,0.971472
123977,0.960037
123978,0.915039
123979,0.963991
123980,0.970708
123988,0.726204
123991,0.850832
123995,0.89707
124004,0.815863
124005,0.914608
124006,0.744219
124007,0.66858
124008,0.592918
124012,0.805871
124013,0.816209
124017,0.833703
124018,0.456076
124023,0.44228
124025,0.595741
124030,0.862005
124032,0.699727
124033,0.882537
124034,0.77936
124036,0.613071
124038,0.950876
124040,0.53065
124042,0.737276
124043,0.679854
124045,0.97448
124046,0.886148
124049,0.939907
124050,0.941685
124051,0.812473
124058,0.899234
124059,0.849704
124060,0.75503
124061,0.899538
124063,0.723987
124064,0.846364
124067,0.165245
124070,0.932339
124071,0.624439
124073,0.865483
124075,0.94409
124078,0.887355
124079,0.807876
124080,0.901584
124081,0.91315
124084,0.916167
124086,0.73042
124093,0.964979
124096,0.72409
124097,0.958349
124099,0.683848
124104,0.804466
124108,0.775148
124109,0.0750546
124110,0.596085
124111,0.64559
124113,0.971238
124114,0.746876
124115,0.7539
124116,0.980268
124117,0.93259
124119,0.790999
124120,0.925517
124122,0.55334
124123,0.653539
124124,0.533169
124125,0.929522
124126,0.953138
124127,0.805612
124128,0.58904
124130,0.672438
124133,0.95536
124134,0.955933
124136,0.932407
124137,0.688608
124139,0.418385
124140,0.618492
124141,0.937564
124144,0.456173
124145,0.763344
124146,0.646932
124147,0.762023
124149,0.614065
124150,0.459374
124155,0.92541
124157,0.805178
124159,0.747301
124160,0.762341
124161,0.835279
124162,0.762475
124163,0.747617
124169,0.788615
124170,0.809077
124171,0.987307
124173,0.884967
124176,0.855743
124177,0.970358
124178,0.76381
124181,0.492098
124182,0.809333
124184,0.664148
124189,0.807938
124193,0.940432
124194,0.853637
124195,0.826115
124198,0.907136
124199,0.838719
124201,0.68141
124202,0.581916
124203,0.836276
124206,0.509042
124207,0.731048
124210,0.927882
124211,0.840909
124213,0.779579
124215,0.68724
124220,0.852264
124221,0.473658
124222,0.795132
124223,0.62609
124224,0.892085
124225,0.878127
124226,0.977891
124230,0.135725
124233,0.951428
124234,0.900497
124235,0.614387
124236,0.971392
124239,0.640377
124240,0.732478
124242,0.757433
124243,0.842536
124247,0.808362
124249,0.511549
124251,0.990575
124254,0.926742
124256,0.62983
124258,0.974695
124260,0.852814
124265,0.836981
124266,0.892594
124269,0.865046
124270,0.734339
124273,0.8669
124274,0.800179
124275,0.935683
124277,0.743116
124281,0.636444
124290,0.932697
124291,0.881591
124292,0.692914
124293,0.96619
124294,0.826239
124295,0.770691
124298,0.974729
124301,0.94455
124302,0.93708
124305,0.768846
124306,0.878127
124307,0.820147
124315,0.939807
124318,0.737256
124319,0.581997
124320,0.825548
124321,0.497685
124322,0.978831
124324,0.825869
124328,0.533308
124330,0.906448
124334,0.962645
124335,0.900194
124336,0.562658
124337,0.71006
124340,0.634817
124342,0.88296
124344,0.752744
124346,0.428403
124348,0.974586
124349,0.944734
124350,0.851363
124351,0.705322
124353,0.816325
124355,0.992903
124356,0.536005
124357,0.908044
124361,0.623696
124362,0.849169
124363,0.784205
124366,0.653959
124367,0.975543
124370,0.871023
124371,0.916793
124373,0.73893
124374,0.868447
124375,0.968661
124376,0.742063
124380,0.70926
124382,0.901709
124384,0.704196
124385,0.971233
124387,0.741811
124390,0.662027
124393,0.954668
124394,0.73282
124397,0.645917
124398,0.725148
124402,0.68221
124406,0.526848
124408,0.813969
124409,0.355194
124410,0.763519
124411,0.904804
124412,0.526473
124413,0.639816
124415,0.733868
124417,0.801539
124418,0.807545
124420,0.707
124421,0.827572
124422,0.817379
124423,0.769225
124424,0.71078
124427,0.676887
124429,0.950043
124431,0.947755
124436,0.563465
124437,0.600424
124439,0.960766
124440,0.967667
124451,0.605081
124452,0.735325
124454,0.66023
124456,0.871913
124458,0.669708
124459,0.667574
124460,0.646486
124461,0.900961
124462,0.811271
124467,0.896677
124471,0.835653
124472,0.983037
124475,0.786956
124476,0.332122
124481,0.558347
124484,0.750884
124485,0.818972
124486,0.789301
124487,0.938137
124488,0.728691
124490,0.963169
124491,0.690396
124495,0.832247
124506,0.338797
124507,0.497308
124511,0.0601697
124512,0.861452
124513,0.821049
124516,0.582231
124517,0.792207
124518,0.974735
124520,0.595575
124521,0.643185
124523,0.490909
124527,0.961482
124528,0.653316
124530,0.768248
124531,0.92513
124533,0.712477
124535,0.564918
124538,0.597817
124541,0.714913
124542,0.973375
124543,0.508096
124545,0.68044
124547,0.553042
124549,0.9181
124550,0.902321
124553,0.941738
124554,0.875513
124556,0.905841
124557,0.934233
124559,0.505055
124560,0.887732
124563,0.826113
124564,0.840033
124569,0.818303
124571,0.942457
124573,0.925436
124574,0.796544
124578,0.562631
124580,0.815135
124581,0.883321
124583,0.956936
124586,0.992404
124587,0.63728
124588,0.646898
124590,0.900785
124591,0.760497
124592,0.614951
124595,0.817293
124598,0.643646
124599,0.665247
124601,0.906341
124604,0.874452
124605,0.953896
124606,0.867373
124611,0.906092
124614,0.776374
124618,0.967327
124619,0.856863
124621,0.823753
124625,0.786133
124626,0.864848
124629,0.828024
124630,0.916833
124631,0.699685
124633,0.891209
124635,0.648554
124637,0.801587
124638,0.813308
124639,0.806734
124641,0.951642
124642,0.741127
124645,0.9448
124648,0.431937
124649,0.871223
124650,0.635484
124652,0.860842
124654,0.737951
124655,0.828712
124656,0.870614
124657,0.888023
124659,0.529594
124662,0.763119
124663,0.691009
124665,0.579306
124667,0.841448
124668,0.944599
124669,0.678765
124670,0.778109
124671,0.71277
124674,0.819098
124675,0.909239
124677,0.742177
124683,0.738955
124686,0.48228
124687,0.7564
124688,0.717503
124690,0.886668
124692,0.576309
124694,0.93439
124695,0.681117
124700,0.546807
124702,0.975743
124703,0.78401
124707,0.546359
124708,0.651421
124711,0.807329
124717,0.963193
124718,0.796112
124725,0.868666
124727,0.771461
124729,0.377409
124735,0.850703
124742,0.758682
124743,0.933543
124747,0.912865
124749,0.743221
124752,0.67393
124753,0.394319
124756,0.799712
124757,0.844236
124759,0.541825
124760,0.614328
124762,0.589684
124764,0.754102
124765,0.912936
124766,0.57046
124768,0.712429
124781,0.520006
124782,0.873586
124784,0.837717
124786,0.734672
124787,0.763247
124788,0.816654
124790,0.629572
124792,0.963553
124794,0.655649
124795,0.831908
124797,0.705623
124799,0.830227
124800,0.642328
124803,0.609541
124805,0.776682
124807,0.887718
124815,0.78698
124816,0.93059
124818,0.892395
124822,0.954647
124825,0.763473
124828,0.877746
124830,0.900652
124834,0.855051
124837,0.667144
124840,0.917727
124842,0.768602
124844,0.904522
124845,0.777226
124848,0.495429
124849,0.680471
124850,0.713208
124851,0.778592
124852,0.903947
124854,0.97196
124855,0.859839
124860,0.748093
124861,0.935921
124862,0.924961
124864,0.798064
124865,0.508696
124866,0.780793
124873,0.48675
124876,0.874419
124877,0.92513
124884,0.790413
124890,0.869265
124891,0.56397
124892,0.585645
124895,0.960128
124896,0.655621
124897,0.93785
124899,0.967798
124900,0.57515
124901,0.543507
124902,0.814782
124903,0.596446
124904,0.860166
124906,0.526955
124907,0.906285
124908,0.812176
124909,0.630762
124912,0.5175
124916,0.857981
124918,0.656222
124919,0.655086
124921,0.765904
124923,0.669303
124925,0.617731
124926,0.928038
124927,0.82493
124929,0.982537
124933,0.719149
124935,0.820445
124938,0.987022
124939,0.977745
124940,0.720975
124941,0.667982
124942,0.781808
124946,0.799795
124948,0.662516
124950,0.103451
124951,0.932006
124952,0.978219
124954,0.574731
124958,0.795857
124960,0.977355
124962,0.914478
124963,0.888799
124964,0.944542
124966,0.831954
124967,0.736633
124968,0.760513
124969,0.921027
124970,0.410019
124971,0.520796
124972,0.823608
124975,0.821797
124976,0.933526
124978,0.672054
124979,0.641867
124982,0.6653
124987,0.750963
124988,0.693065
124989,0.805508
124990,0.710952
124996,0.956827
124997,0.921257
124998,0.962039
125000,0.972952
125001,0.894438
125003,0.689642
125004,0.843042
125005,0.85648
125006,0.862449
125007,0.47706
125008,0.847304
125009,0.653635
125010,0.890219
125012,0.695854
125013,0.877431
125016,0.9646
125017,0.831658
125018,0.935036
125020,0.644847
125022,0.622005
125023,0.891131
125028,0.914672
125030,0.646574
125032,0.769118
125033,0.865323
125037,0.917308
125038,0.72442
125040,0.971961
125043,0.730018
125044,0.889645
125049,0.965137
125051,0.818266
125055,0.679693
125056,0.500654
125057,0.745056
125058,0.617234
125061,0.9474
125062,0.788475
125063,0.49512
125070,0.506948
125072,0.927069
125075,0.217906
125079,0.880963
125082,0.720862
125083,0.93294
125086,0.6127
125088,0.949556
125090,0.426097
125091,0.97535
125093,0.953546
125094,0.791627
125098,0.764764
125102,0.821439
125103,0.616964
125104,0.83019
125106,0.836735
125107,0.89211
125110,0.7448
125111,0.504903
125114,0.680083
125118,0.608774
125119,0.679396
125120,0.712827
125122,0.760395
125123,0.827247
125126,0.392202
125130,0.773133
125137,0.655616
125140,0.945995
125144,0.846531
125148,0.727883
125150,0.640814
125152,0.981002
125154,0.675112
125157,0.82405
125161,0.663711
125162,0.939231
125165,0.719813
125168,0.896292
125169,0.829507
125170,0.97119
125173,0.981485
125174,0.792406
125175,0.902275
125176,0.927072
125177,0.811993
125179,0.760859
125184,0.409557
125185,0.679155
125187,0.848844
125189,0.770161
125190,0.726368
125192,0.8761
125195,0.115952
125198,0.761627
125200,0.878772
125205,0.906718
125207,0.614106
125208,0.84004
125216,0.728148
125218,0.868314
125219,0.182413
125220,0.598485
125221,0.931159
125222,0.281268
125223,0.0461401
125225,0.956202
125226,0.823014
125227,0.754007
125228,0.897511
125229,0.542347
125230,0.660251
125232,0.762985
125234,0.796572
125235,0.835783
125236,0.883748
125238,0.847953
125239,0.845567
125240,0.947047
125242,0.843526
125244,0.721117
125247,0.733939
125248,0.702891
125249,0.881444
125251,0.946402
125254,0.626097
125258,0.638621
125259,0.950002
125260,0.938933
125262,0.946389
125263,0.921282
125266,0.97274
125267,0.786309
125270,0.851687
125272,0.653565
125273,0.482484
125274,0.783774
125275,0.920386
125276,0.582186
125280,0.861755
125281,0.93096
125284,0.544235
125288,0.894114
125291,0.936123
125292,0.984622
125293,0.300161
125294,0.989743
125297,0.912352
125300,0.920872
125301,0.700331
125302,0.670802
125305,0.775328
125306,0.484716
125307,0.444931
125309,0.813396
125310,0.774679
125312,0.692432
125313,0.475208
125314,0.772839
125316,0.512623
125317,0.830983
125321,0.45328
125324,0.893378
125325,0.801151
125327,0.936807
125328,0.205039
125330,0.582714
125331,0.955162
125334,0.88986
125337,0.962123
125339,0.961848
125343,0.793961
125346,0.861411
125347,0.509405
125349,0.980886
125350,0.89918
125352,0.766339
125353,0.541171
125355,0.745667
125357,0.76214
125358,0.675084
125360,0.683964
125363,0.586138
125364,0.898215
125365,0.808062
125369,0.858715
125373,0.190194
125377,0.864469
125378,0.803557
125379,0.463946
125380,0.4303
125383,0.542907
125386,0.618293
125389,0.850977
125390,0.77104
125391,0.820749
125393,0.468629
125394,0.945299
125395,0.696121
125397,0.950134
125400,0.975853
125403,0.932861
125404,0.765027
125405,0.465894
125406,0.618785
125408,0.973409
125410,0.616967
125412,0.50726
125413,0.861439
125414,0.744189
125417,0.842264
125418,0.892833
125419,0.87773
125422,0.935295
125424,0.81554
125428,0.875214
125430,0.540587
125431,0.740137
125432,0.570811
125433,0.720016
125435,0.790257
125438,0.99081
125440,0.817101
125448,0.938596
125449,0.889874
125450,0.934167
125451,0.731764
125452,0.704138
125453,0.766828
125458,0.626433
125460,0.600817
125461,0.847096
125463,0.971877
125468,0.905454
125469,0.684237
125471,0.966424
125473,0.698907
125474,0.596081
125475,0.648817
125476,0.842962
125477,0.631184
125478,0.757923
125479,0.979704
125480,0.94373
125481,0.454023
125482,0.606899
125483,0.716975
125484,0.662178
125490,0.532788
125491,0.94246
125493,0.922123
125494,0.682102
125496,0.72201
125497,0.95538
125499,0.738925
125500,0.845834
125501,0.846957
125502,0.775958
125503,0.875515
125504,0.920651
125506,0.701445
125509,0.705013
125511,0.732319
125514,0.981289
125515,0.579076
125516,0.607493
125517,0.660334
125519,0.881421
125520,0.868822
125522,0.689314
125525,0.264841
125526,0.673065
125528,0.956968
125535,0.979808
125536,0.905684
125537,0.79503
125538,0.773268
125542,0.975329
125545,0.810414
125547,0.657239
125550,0.661973
125552,0.727582
125555,0.940474
125560,0.943763
125561,0.903101
125563,0.899506
125566,0.886149
125568,0.988806
125571,0.884374
125572,0.819671
125573,0.189211
125575,0.905476
125576,0.778803
125579,0.836511
125581,0.634998
125583,0.587602
125587,0.888264
125588,0.840683
125589,0.881723
125590,0.843591
125591,0.868863
125592,0.741594
125593,0.695207
125594,0.718107
125595,0.810753
125600,0.94013
125604,0.678901
125606,0.487945
125607,0.760395
125610,0.825839
125611,0.448183
125613,0.876743
125615,0.970129
125620,0.833798
125622,0.802541
125623,0.919708
125624,0.534379
125625,0.744099
125626,0.481735
125627,0.796384
125628,0.955488
125632,0.757181
125635,0.576845
125640,0.931735
125641,0.54414
125644,0.742916
125645,0.926755
125647,0.651493
125648,0.891738
125650,0.7597
125651,0.767384
125655,0.620949
125657,0.959648
125659,0.739167
125660,0.742411
125661,0.713791
125663,0.734939
125664,0.820425
125666,0.776354
125668,0.705236
125670,0.720879
125671,0.377006
125672,0.779506
125673,0.841433
125678,0.967348
125679,0.610306
125680,0.603328
125684,0.757745
125685,0.958827
125686,0.990158
125688,0.960554
125691,0.823409
125695,0.727534
125696,0.876015
125697,0.947615
125699,0.727589
125705,0.810055
125706,0.795093
125708,0.699628
125710,0.690067
125711,0.465388
125712,0.97829
125713,0.975061
125722,0.949178
125725,0.673719
125726,0.867019
125740,0.900307
125742,0.672069
125743,0.850149
125744,0.695111
125747,0.79319
125749,0.940662
125750,0.711506
125751,0.608961
125752,0.607705
125754,0.594761
125755,0.905454
125758,0.614433
125764,0.766377
125770,0.83003
125773,0.673235
125774,0.772922
125777,0.648665
125780,0.503521
125781,0.853035
125785,0.862805
125786,0.826636
125787,0.925192
125788,0.953185
125791,0.895424
125795,0.619963
125797,0.900313
125798,0.973766
125799,0.880648
125803,0.951999
125805,0.753954
125810,0.6982
125813,0.886926
125816,0.169499
125818,0.747447
125821,0.417169
125822,0.751005
125824,0.881862
125825,0.905304
125826,0.718002
125827,0.786361
125829,0.767837
125830,0.799356
125831,0.549615
125832,0.836773
125834,0.880417
125836,0.65133
125837,0.916171
125838,0.968639
125839,0.584739
125840,0.84692
125841,0.963231
125844,0.80584
125846,0.818045
125847,0.889682
125850,0.542825
125852,0.906932
125854,0.848382
125856,0.705271
125857,0.850675
125859,0.982935
125860,0.860177
125862,0.704843
125863,0.622579
125866,0.76683
125867,0.659644
125868,0.611778
125870,0.641722
125871,0.810138
125877,0.819046
125878,0.979762
125879,0.585236
125881,0.576078
125882,0.646427
125883,0.92471
125886,0.957815
125889,0.610201
125890,0.497022
125891,0.972459
125893,0.941257
125896,0.689847
125898,0.72037
125904,0.54853
125906,0.899748
125907,0.912828
125908,0.919495
125910,0.636328
125913,0.762712
125915,0.782583
125917,0.810717
125920,0.839591
125922,0.908984
125926,0.602237
125927,0.745137
125929,0.856361
125931,0.790069
125935,0.985952
125937,0.678059
125940,0.158975
125942,0.626355
125943,0.970883
125944,0.746496
125949,0.70028
125951,0.730832
125952,0.966918
125953,0.863907
125954,0.494548
125955,0.932424
125956,0.6601
125963,0.904656
125965,0.873241
125966,0.971504
125970,0.96657
125971,0.902635
125972,0.982501
125973,0.919128
125975,0.888007
125978,0.747632
125979,0.642017
125980,0.769612
125983,0.855942
125984,0.843032
125985,0.653488
125986,0.810585
125989,0.921677
125991,0.803164
125993,0.659468
125994,0.689979
125996,0.547414
125997,0.864633
125998,0.618896
126003,0.731857
126006,0.761161
126009,0.846895
126010,0.970156
126011,0.422249
126012,0.829714
126014,0.170453
126017,0.832121
126018,0.923211
126020,0.948098
126021,0.0547332
126023,0.882993
126026,0.692634
126027,0.922322
126028,0.894967
126029,0.384095
126030,0.737285
126031,0.838228
126032,0.69316
126033,0.787682
126034,0.973492
126035,0.939028
126039,0.877785
126045,0.558415
126046,0.956539
126047,0.517159
126048,0.542623
126050,0.598544
126053,0.586693
126055,0.784956
126057,0.835405
126058,0.922643
126060,0.845349
126063,0.515285
126066,0.747846
126070,0.388375
126071,0.88878
126075,0.926514
126076,0.892057
126078,0.949017
126082,0.555805
126083,0.931203
126084,0.897826
126085,0.956006
126088,0.867672
126089,0.763771
126091,0.728496
126092,0.586602
126098,0.834498
126099,0.561424
126100,0.311839
126101,0.539317
126102,0.956315
126103,0.699048
126104,0.718229
126105,0.841929
126108,0.694086
126109,0.67705
126110,0.677437
126111,0.664978
126120,0.505103
126121,0.921883
126124,0.784599
126128,0.95434
126129,0.940915
126136,0.889743
126137,0.675403
126138,0.983301
126140,0.877977
126143,0.843094
126145,0.564896
126147,0.894523
126149,0.906389
126151,0.840737
126154,0.669135
126155,0.833639
126156,0.921397
126162,0.668581
126163,0.853015
126164,0.985309
126165,0.925794
126166,0.882262
126168,0.975953
126170,0.89186
126171,0.887993
126175,0.825247
126176,0.918886
126177,0.924135
126180,0.866587
126181,0.91175
126186,0.945104
126187,0.926284
126190,0.75011
126191,0.845335
126192,0.667328
126193,0.453033
126194,0.510512
126195,0.434986
126196,0.655007
126197,0.95513
126199,0.731963
126202,0.635484
126206,0.976971
126209,0.534028
126210,0.408009
126212,0.93065
126213,0.855251
126214,0.773518
126215,0.886718
126217,0.826802
126218,0.722793
126220,0.638364
126221,0.705188
126222,0.884503
126223,0.899341
126225,0.897127
126229,0.991346
126232,0.774654
126234,0.507715
126235,0.866816
126236,0.787872
126238,0.85571
126241,0.888366
126242,0.965065
126243,0.66263
126244,0.336336
126245,0.915267
126246,0.892055
126247,0.837217
126248,0.537235
126249,0.531918
126250,0.555054
126252,0.871816
126254,0.979274
126256,0.902713
126257,0.967968
126261,0.705582
126262,0.786594
126263,0.543115
126264,0.775785
126266,0.846372
126267,0.622631
126268,0.602077
126269,0.715795
126270,0.716938
126271,0.883398
126274,0.915884
126275,0.813255
126276,0.926459
126278,0.806077
126279,0.569461
126280,0.589436
126283,0.884521
126286,0.684541
126289,0.607207
126290,0.892213
126293,0.90088
126296,0.535683
126302,0.786624
126305,0.898927
126306,0.786813
126309,0.668528
126311,0.809108
126312,0.700909
126314,0.0691273
126315,0.774873
126316,0.694091
126318,0.902597
126319,0.684766
126320,0.907641
126323,0.684452
126329,0.745327
126330,0.844666
126332,0.90895
126334,0.298987
126338,0.798376
126339,0.845985
126341,0.500213
126343,0.942726
126347,0.982234
126348,0.718105
126351,0.919629
126352,0.215258
126361,0.839704
126362,0.443256
126367,0.774841
126369,0.95149
126370,0.930394
126371,0.77524
126373,0.717289
126375,0.976721
126379,0.88458
126380,0.935117
126381,0.738117
126382,0.68081
126384,0.864448
126386,0.753329
126387,0.540317
126389,0.714056
126392,0.8745
126393,0.957255
126395,0.987062
126397,0.484702
126399,0.91813
126400,0.936528
126403,0.94498
126405,0.602825
126406,0.663044
126408,0.647216
126411,0.867744
126413,0.541685
126414,0.975896
126415,0.874013
126417,0.711954
126418,0.982937
126420,0.904789
126421,0.507389
126422,0.687274
126423,0.518479
126425,0.791212
126433,0.846153
126434,0.65135
126436,0.981794
126440,0.773887
126444,0.886124
126447,0.773893
126449,0.963879
126452,0.620575
126453,0.967747
126456,0.599967
126457,0.72335
126460,0.985677
126461,0.706184
126463,0.954289
126465,0.7233
126467,0.783131
126468,0.850965
126469,0.979624
126474,0.824235
126476,0.813755
126480,0.787876
126482,0.532529
126484,0.573606
126488,0.599383
126492,0.971387
126495,0.957603
126500,0.873125
126501,0.783136
126502,0.849751
126503,0.924325
126504,0.586209
126505,0.841476
126506,0.951754
126507,0.912601
126508,0.65207
126509,0.799079
126512,0.617409
126513,0.735743
126516,0.585824
126517,0.88411
126518,0.932578
126519,0.912883
126520,0.896152
126521,0.710071
126522,0.684604
126525,0.472655
126526,0.722659
126527,0.711575
126532,0.881747
126533,0.27351
126535,0.66166
126536,0.868838
126537,0.730878
126538,0.821033
126548,0.608759
126549,0.974917
126553,0.878766
126555,0.753687
126556,0.51174
126564,0.741943
126570,0.591248
126571,0.715463
126572,0.874676
126573,0.930877
126575,0.922093
126576,0.676925
126578,0.838323
126585,0.644453
126588,0.913545
126591,0.184296
126592,0.750856
126595,0.976925
126596,0.751671
126598,0.917078
126599,0.984526
126600,0.78394
126601,0.62324
126603,0.535575
126606,0.888601
126609,0.907059
126610,0.758556
126613,0.591362
126614,0.804385
126616,0.971744
126619,0.825311
126623,0.53611
126625,0.930966
126627,0.67637
126628,0.471488
126631,0.791687
126632,0.951841
126635,0.498884
126637,0.770788
126638,0.873078
126639,0.812776
126640,0.721853
126642,0.829221
126643,0.845143
126644,0.704215
126645,0.970971
126647,0.827416
126649,0.782113
126650,0.894008
126653,0.905727
126654,0.696989
126656,0.59318
126660,0.6852
126661,0.848032
126662,0.822765
126663,0.702327
126665,0.710422
126666,0.958939
126667,0.777214
126669,0.871033
126671,0.772484
126675,0.731664
126676,0.715514
126677,0.714605
126678,0.843951
126679,0.746926
126681,0.838234
126683,0.961108
126684,0.657823
126688,0.497836
126689,0.604393
126690,0.851767
126691,0.847534
126693,0.81306
126694,0.808948
126695,0.556324
126701,0.83254
126702,0.434167
126703,0.842833
126704,0.731536
126705,0.698172
126706,0.804714
126707,0.860982
126709,0.696371
126710,0.944488
126714,0.900023
126717,0.758052
126718,0.676756
126719,0.867116
126721,0.891106
126723,0.677613
126725,0.800866
126726,0.601697
126728,0.69457
126733,0.909249
126734,0.723629
126736,0.713218
126738,0.79572
126739,0.543018
126742,0.953241
126744,0.83738
126747,0.670208
126748,0.895871
126749,0.945788
126750,0.698471
126754,0.487848
126755,0.76401
126756,0.761103
126757,0.748817
126762,0.78082
126763,0.988207
126764,0.954116
126766,0.880273
126767,0.891003
126768,0.941428
126770,0.772027
126773,0.966267
126775,0.951737
126778,0.752258
126780,0.58174
126781,0.940462
126782,0.840756
126786,0.971856
126788,0.842607
126790,0.88304
126791,0.798238
126793,0.581708
126796,0.887323
126797,0.931286
126801,0.784675
126804,0.95483
126805,0.688707
126808,0.84603
126809,0.828465
126812,0.789941
126817,0.639937
126818,0.135281
126819,0.970252
126820,0.803479
126823,0.895855
126828,0.485356
126832,0.612265
126833,0.743876
126834,0.69593
126835,0.606498
126838,0.852602
126839,0.572475
126840,0.63948
126841,0.907139
126842,0.782923
126843,0.722655
126846,0.287449
126848,0.831244
126849,0.556891
126852,0.704774
126857,0.675432
126859,0.838626
126861,0.721326
126862,0.796687
126864,0.902158
126865,0.85562
126866,0.848036
126867,0.80692
126868,0.750442
126869,0.602087
126870,0.673022
126876,0.959769
126878,0.84116
126880,0.773952
126882,0.734811
126889,0.410042
126894,0.865458
126896,0.837588
126897,0.761517
126898,0.462701
126900,0.618601
126901,0.872667
126902,0.752208
126905,0.827422
126906,0.770823
126909,0.621735
126910,0.814919
126911,0.767927
126912,0.906202
126913,0.749449
126914,0.642561
126916,0.96702
126917,0.830357
126918,0.843405
126921,0.658295
126923,0.784181
126924,0.521771
126925,0.71443
126929,0.859638
126938,0.977862
126939,0.702007
126944,0.982903
126945,0.755463
126946,0.799689
126949,0.939557
126952,0.913076
126953,0.823138
126956,0.853438
126957,0.816171
126959,0.921448
126960,0.862861
126961,0.909615
126965,0.638363
126966,0.792178
126968,0.725035
126970,0.581053
126971,0.603318
126972,0.627265
126974,0.881129
126975,0.849709
126976,0.654876
126977,0.681765
126980,0.617555
126981,0.422674
126982,0.636398
126984,0.969898
126985,0.888674
126986,0.770038
126988,0.882974
126989,0.632897
126991,0.722623
126992,0.89061
126993,0.819517
126998,0.789168
126999,0.851849
127000,0.943743
127003,0.659797
127009,0.824083
127011,0.612343
127012,0.621997
127013,0.65566
127015,0.535846
127016,0.929483
127017,0.978123
127019,0.985277
127022,0.685233
127023,0.963633
127024,0.893831
127025,0.577284
127026,0.588534
127027,0.904487
127028,0.865249
127029,0.674094
127031,0.880611
127032,0.777785
127033,0.671986
127034,0.872554
127036,0.0540505
127040,0.743184
127041,0.770055
127043,0.641806
127044,0.735274
127045,0.692006
127046,0.937714
127048,0.586974
127049,0.9888
127051,0.926116
127055,0.806928
127056,0.640922
127058,0.956672
127060,0.818146
127061,0.81855
127062,0.588078
127063,0.77467
127065,0.966504
127066,0.243995
127069,0.819176
127070,0.835666
127074,0.176021
127075,0.596099
127076,0.811305
127077,0.658869
